REVIEW_PANEL|MEDICALSPECIALTY|PRODUCTCODE|DEVICENAME|DEVICECLASS|UNCLASSIFIED_REASON|GMPEXEMPTFLAG|THIRDPARTYFLAG|REVIEWCODE|REGULATIONNUMBER|SUBMISSION_TYPE_ID|DEFINITION|PHYSICALSTATE|TECHNICALMETHOD|TARGETAREA|Implant_Flag|Life_Sustain_support_flag
TX|TX|LAE|High Pressure Liquid Chromatography, Codeine|2||N|Y||862.3270|1|||||N|N
TX|TX|LAF|Gas Chromatography, Methamphetamine|2||N|Y||862.3610|1|||||N|N
TX|TX|LAG|High Pressure Liquid Chromatography, Methamphetamine|2||N|Y||862.3610|1|||||N|N
TX|TX|LAH|High Pressure Liquid Chromatography, Opiates|2||N|Y||862.3650|1|||||N|N
TX|TX|LAI|Thin Layer Chromatography, Opiates|2||N|Y||862.3650|1|||||N|N
TX|TX|LAJ|Gas Chromatography, Propoxyphene|2||N|P||862.3700|1|||||N|N
TX|TX|LAK|High Pressure Liquid Chromatography, Propoxyphene|2||N|P||862.3700|1|||||N|N
TX|TX|LAL|Eas Chromatography, Quinine|1||N|Y||862.3750|1|||||N|N
TX|TX|LAM|High Pressure Liquid Chromatography, Quinine|1||N|Y||862.3750|1|||||N|N
TX|TX|LAN|Enzyme Immunoassay, N-Acetylprocainamide|2||N|P||862.3320|1|||||N|N
TX|TX|LAR|Enzyme Immunoassay, Procainamide|2||N|P||862.3320|1|||||N|N
TX|TX|LAS|Drug Specific Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LAT|Radioimmunoassay, Cannabinoid(S)|2||N|Y||862.3870|1|||||N|N
TX|TX|LAW|Theophylline Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LAX|Lidocaine Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LAY|Methotrexate Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LAZ|N-Acetylprocainamide Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LBA|Procainamide Control Materials|1||N|Y||862.3280|1|||||N|N
TX|TX|LBZ|Enzyme Immunoassay, Quinidine|2||N|P||862.3320|1|||||N|N
TX|TX|LCA|Radioimmunoassay, Theophylline|2||N|P||862.3880|1|||||N|N
TX|TX|LCD|Enzyme Immunoassay, Gentamicin|2||N|P||862.3450|1|||||N|N
TX|TX|LCM|Enzyme Immunoassay, Phencyclidine|2||N|Y||862.3100|1|||||N|N
TX|TX|LCQ|Fluorescent Immunoassay Gentamicin|2||N|P||862.3450|1|||||N|N
TX|TX|LCR|Fluorescent Immunoassay, Tobramycin|2||N|P||862.3900|1|||||N|N
TX|TX|LCS|Radioimmunoassay, Digoxin (125-I)|2||N|P||862.3320|1|||||N|N
TX|TX|LCT|Radioimmunoassay, Digoxin (3-H)|2||N|P||862.3320|1|||||N|N
TX|TX|LCW|Radioimmunoassay, Digitoxin (125-I)|2||N|P||862.3300|1|||||N|N
TX|TX|LCY|U.V. Spectrometry, Theophylline|2||N|P||862.3880|1|||||N|N
TX|TX|LCZ|U.V. Spectrometry, Primidone|2||N|P||862.3680|1|||||N|N
TX|TX|LDA|U.V. Spectrometry, Phenobarbital|2||N|P||862.3660|1|||||N|N
TX|TX|LDB|U.V. Spectrometry, Carbamazepine|2||N|P||862.3645|1|||||N|N
TX|TX|LDC|U.V. Spectrometry, Diphenylhydantoin|2||N|P||862.3350|1|||||N|N
TX|TX|LDJ|Enzyme Immunoassay, Cannabinoids|2||N|Y||862.3870|1|||||N|N
TX|TX|LDN|Enzymatic Radiochemical Assay, Amikacin|2||N|P||862.3035|1|||||N|N
TX|TX|LDO|Enzymatic Radiochemical Assay, Tobramycin|2||N|P||862.3900|1|||||N|N
TX|TX|LDP|Colorimetry, Acetaminophen|2||N|P||862.3030|1|||||N|N
TX|TX|LEG|Enzyme Immunoassay, Valproic Acid|2||N|P||862.3645|1|||||N|N
TX|TX|LEH|Radioimmunoassay, Vancomycin|2||N|P||862.3950|1|||||N|N
TX|TX|LER|Fluorescent Immunoassay, Theophylline|2||N|P||862.3880|1|||||N|N
TX|TX|LES|Fluorescent Immunoassay, Diphenylhydantoin|2||N|P||862.3350|1|||||N|N
TX|TX|LET|Fluorescent Immunoassay, Phenobarbital|2||N|P||862.3660|1|||||N|N
TX|TX|LEW|Thin Layer Chromatography, Theophylline|2||N|P||862.3880|1|||||N|N
TX|TX|LFG|Radioimmunoassay, Tricyclic Antidepressant Drugs|2||N|P||862.3910|1|||||N|N
TX|TX|LFH|U.V. Spectrometry, Tricyclic Antidepressant Drugs|2||N|P||862.3910|1|||||N|N
TX|TX|LFI|High Pressure Liquid Chromatography, Tricyclic Antidepressant Drugs|2||N|P||862.3910|1|||||N|N
TX|TX|LFM|Enzyme Immunoassay, Digitoxin|2||N|P||862.3300|1|||||N|N
TX|TX|LFN|Nephelometric Inhibition Immunoassay, Phenobarbital|2||N|P||862.3660|1|||||N|N
TX|TX|LFO|Nephelometric Inhibition Immunoassay, Diphenylhydantoin|2||N|P||862.3350|1|||||N|N
TX|TX|LFT|Fluorescent Immunoassay, Primidone|2||N|P||862.3680|1|||||N|N
TX|TX|LFW|Fluorescence Polarization Immunoassay, Tobramycin|2||N|P||862.3900|1|||||N|N
TX|TX|LGI|Fluorescence Polarization Immunoassay, Carbamazepine|2||N|P||862.3645|1|||||N|N
TX|TX|LGJ|Fluorescence Polarization Immunoassay, Amibacin|2||N|P||862.3035|1|||||N|N
TX|TX|LGQ|Fluorescence Polarization Immunoassay, Phenobarbital|2||N|P||862.3660|1|||||N|N
TX|TX|LGR|Fluorescence Polarization Immunoassay, Diphenylhydantoin (Total)|2||N|P||862.3350|1|||||N|N
TX|TX|LGS|Fluorescence Polarization Immunoassay, Theophylline|2||N|P||862.3880|1|||||N|N
TX|TX|LPX|Radioceptor Assay, Neuroleptic Drugs|2||N|P||862.3645|1|||||N|N
TX|TX|MKU|Enzyme Immunoassasy, Nocotine And Nicotine Metabolites|1||N|Y||862.3220|7|||||N|N
TX|TX|MLK|Thin Layer Chroomatography, Tricyclic Antidepressant Drugs|2||N|P||862.3910|1|||||N|N
TX|TX|MOJ|Fluorescence Polarization Immunoassay, Diphenylhydantoin (Free)|2||N|P||862.3350|1|||||N|N
TX|TX|MRS|Test System, Nicotine, Cotinine, Metabolites|1||N|Y||862.3220|4|||||N|N
TX|TX|NDW|Assay, Porphyrin, Spectrophotometry, Lithium|2||N|P||862.3560|1|||||N|N
TX|TX|NFT|Test, Amphetamine, Over The Counter|2||N|N||862.3100|1|||||N|N
TX|TX|NFV|Test, Benzodiazepine, Over The Counter|2||N|N||862.3170|1|||||N|N
TX|TX|NFW|Test, Cannabinoid, Over The Counter|2||N|N||862.3870|1|||||N|N
TX|TX|NFY|Test, Cocaine And Cocaine Metabolites, Over The Counter|2||N|N||862.3250|1|||||N|N
TX|TX|NGG|Test, Methamphetamine, Over The Counter|2||N|N||862.3610|1|||||N|N
TX|TX|NGI|Test, Morphine, Over The Counter|2||N|N||862.3640|1|||||N|N
TX|TX|NGL|Test, Opiates, Over The Counter|2||N|N||862.3650|1|||||N|N
TX|TX|NRP|Sirolimus Test System|2||N|N||862.3840|1|Sirolimus test systems are intended for the quantitative measurement of sirolimus in whole blood as an aid in management of transplant patients taking this sirolimus.||||N|N
TX|TX|NTI|Drug Metabolizing Enzyme Genotyping Systems|2||N|N||862.3360|1|Intended to identify the presence or absence of human genotypic markers encoding drug metaboizing enzymes using dna originating from clinical samples. This type of assay can be used as an aid determining treatment choice and individualizing treatment dose for therapeutics that are metabolized primarily by the specific enzyme tested by the system.||||N|N
TX|TX|NWM|Immunoassay, Anti-Seizure Drug|2||N|N||862.3350|1|To aid in management of patients treated with anti-seizure drug.|liquid reagents|Immunoassay intented for use on clinical chemistry analyzers|in vitro diagnostic|N|N
TX|TX|OAV|Mycophenolic Acid Test System|2||N|N||862.3840|1|An in vitro diagnostic reagent system intended for use in the quantitative determination of total mycophenolic acid in human serum or plasma as an aid in the management of mycophenolic acid therapy in renal and cardiac transplant patients.|Liquid|Enzyme-mimicking assay with MPA concentration inversely proportional to the formation of NADH.|Renal and Cardiac Transplant Patients|N|N
TX|TX|ODW|Cytochrome P450 2c9 (Cyp450 2c9) Drug Metabolizing Enzyme Genotyping System|2||N|N||862.3360|1|An in vitro diagnostic assay for use in genotyping Cytochrome P450 2C9 (CYP450 2C9) alleles.  Information about the CYP2C9 genotype may be used as an aid to clinicians in determining therapeutic strategy for medications that are metabolized by the CYP2C9 gene product.|genotyping test system|Uses DNA genotyping technology to determine patient genotype at the Cytochrome P450 2C9 (CYP450 2C9) locus.|clinical samples (blood, saliva, buccal swab samples)|N|N
TX|TX|OIW|Software, Similarity Score Algorithm, Tissue Of Origin For Malignant Tumor Types|2||N|N||862.3100|1|This test is intended to measure the degree of similarity between the RNA expression pattern in a patient?s fresh-frozen tumor and the RNA expression patterns in a database of tumor samples for some common malignant tumor types that were diagnosed according to then current clinical and pathological practice. The test result is intended for use in the context of the patient?s clinical history and other diagnostic tests evaluated by a qualified clinician.  The test is not intended to establish the origin of tumors (e.g. carcinoma of unknown primary) that cannot be diagnosed according to current clinical and pathological practice.|Gene expression systems, which include either microarray systems or reverse-transcriptase polymerase chain reaction (RT-PCR) systems.  Steps for microarray systems include RNA isolation kits, cDNA synthesis kits, in vitro transcription kits, hybridization, washing and staining systems, scanner, and computer|Uses Gene expression and computer algorithm that estimate degree of similarity between analyzed specimen and examples of various tumor types comprising a database.  Gene expression involves isolation of RNA from frozen tumor tissue sections, amplification of RNA and hybridization, and comparison of hybridization patterns.|Fresh frozen tumor tissue sections|N|N
TX|TX|ORA|Breast Milk-Alcohol Test System|2||N|N||862.3040|1|Is intended for use by consumers at home as a qualitative test to identify the presence of alcohol in breast milk.|Should not include serum, plasma or urine|Intended to detect the presence of alcohol in breast milk. the test utilizes an emzymatically catalyzed reaction of ethyl alcohol in the presence of oxygen to produce hydrogen peroxide. The peroxide produced along with a dye substrate, are enzymatically catalyzed with peroxidase to form a colored gree/blue dye. The initial reaction is catalyzed by alcohol oxidase enzyme produced from yeast whixh is specific to ethonal, methanol, isopropanol and will not react with alcohol having five or more carbons or with glycine, glycerol or serine.|Breast milk|N|N
TX|TX|ORH|Lamotrigine Assay|2||N|N||862.3350|1|for the quantitative determination of  lamotrigine in human serum or plasma on automated clinical chemistry analyzers.|monitoring of anti-seizure drug|Immunoassay|in vitro diagnostic|N|N
TX|TX|ORI|Levetiracetam Assay|2||N|N||862.3350|1|For the quantitative determination of levetiracetam in human serum or plasma.|measurement of anit-seizure medication|immunoassay|in vitro diagnostic|N|N
TX|TX|OTF|Gabapentin Assay|2||N|N||862.3350|1|Test for the quantitative determination of gabapentin in human serum or plasma.  Gabapentin concentrations can be used as an aid in management of patients treated with gabapentin.|Liquid reagents|Quantitative, Homogenous Enzyme Immunoassay|in vitro diagnostic|N|N
TX|TX|OUF|Everolimus Immunoassay|2||N|N||862.3840|1|To quantify everolimus in whole blood.|NA|immunoassay|IVD|N|N
TX|TX|PDY|Organophosphate Test System|2||N|N||862.3652|1|For the quantitation of specific organophosphate metabolites in human urine from individuals who have signs and symptoms consistent with cholinesterase poisoning.  The data obtained by this device is intended to aid in the confirmation and investigation of organophosphate exposure.|solid-phase extraction cartridge, mass spectrometer, HPLC|Urine is diluted in acetonitrile and separated using normal phase solid-phase extraction which is further concentrated  so that the analytes can be ionized via mass spectrometry.|Not applicable|N|N
TX|TX|POX|Enzyme Immunoassay, Oxcarbazepine Metabolite|2||N|N||862.3645|1|An Oxcarbazepine Metabolite Assay is an enzyme immunoassay intended for the quantitative determination of Oxcarbazepine Metabolite in human serum. The measurements obtained are used in monitoring levels of Oxcarbazepine Metabolite to help ensure appropriate therapy.|In vitro reagents|Enzyme immunoassay|For in vitro diagnostic use only|N|N
TX||DJM|Test Reagents, Zinc|U|1|N|N|||1|||||N|N
TX||DJW|Test Reagents For Chloral Hydrate|U|1|N|N|||1|||||N|N
TX||LAO|Enzyme Immunoassay, Methotrexate|U|1|N|N|||1|||||N|N
TX||LAP|Radioassay, Methotrexate, Enzyme|U|1|N|N|||1|||||N|N
TX||LBY|Radioimmunoassay, Sisomicin|U|1|N|N|||1|||||N|N
TX||LCE|Radioimmunoassay, Netilmicin (I-125)|U|1|N|N|||1|||||N|N
TX||LCK|Thin Layer Chromatography, Phencyclidine|U|1|N|N|||1|||||N|N
TX||LCL|Radioimmunoassay, Phencyclidine|U|1|N|N|||1|||||N|N
TX||LTD|Paraquat Assay|3||N|N|||3|||||N|N
TX||MGX|Test System, For Drugs Of Abuse|3||N|N|||2|||||N|N
TX||MIG|Strip, Test Isoniazid|U|1|N|N|||1|||||N|N
TX||MSK|Immunoassay For Blood Tacrolimus|N|4|N|N|||3|||||N|Y
TX||MSL|System, Test, Topiramatee|U|1|N|N|||1|||||N|N
TX||MVO|Kit, Test, Multiple, Drugs Of Abuse, Over The Counter|U|1|N|N|||1|||||N|N
TX||OTW|Research Use Only/Clinical Toxicology|N|6|Y|N|||7|For research use only and for products imported into the US only.|N/A|N/A|N/A|N|N
TX||OXR|5-Fluorouracil Assay|N|3|N|N|||3|Measures levels of a chemotherapy drug in the blood.|Measures levels of a chemotherapy drug in the blood|Measures levels of a chemotherapy drug in the blood|the blood|N|N
TX||PDB|Investigational Use Only - Clinical Toxicology|N|6|Y|N|||7|Investigational use only and for products imported into the US only.|N/A|N/A|N/A|N|N
TX||PGE|Gastric Emptying Breath Test|3||N|N|||2|Gastric emptying breath tests are intended for use in the measurement of the rate of gastric emptying of solids and as an aid in the diagnosis of delayed gastric emptying (gastroparesis) in adult humans who are symptomatic for gastoparesis.The test system typically utilizes a Mass Spectrometer for the measurement of the ratio of 13CO2 to 12CO2 in breath samples following the ingestion of a 13C-labeled test meal.|test kit, mass spectrometerSystem, 13C-labeled test meal, and associated software|Baseline breath samples are collected prior to the administration of test meal.  After an overnight fast, the patient consumes a 13C-labeled test meal and post-meal breath samples are collected at multiple time points after meal ingestion.  As the meal is digested, 13CO2 is given off in the patient¿s breath.  All pre- and post-meal breath samples are collectedand analyzed by a mass spectrometer to determine the ratio of 13CO2/12CO2 in each sample.|Breath samples from patients|N|N
TX||PKM|Chemiluminescent Immunoassay System|N|3|N|N|||7|for in vitro diagnostic use in the quantitative measurement of hyaluronic acid in human serum.|n/a|Chemiluminescent immunoassay|in vitro|N|N
||RAA|Laser Products (Pre-Standard)|N||N|N||||A laser product assembled or manufactured before August 1, 1976||||N|N
||RAB|Sunlamp Products (Pre-Standard)|N||N|N||||A sunlamp product assembled or manufactured before november 9, 1979.||||N|N
||RAC|Nondestructive Tests|N||N|N||||Test equipment using ultrasound to analyze an object for defects in commercial or industrial applications||||N|N
||RAD|Gauging|N||N|N||||Test equipment using ultrasound to determine thickness of material in commercial or industrial applications||||N|N
||RAE|Ranging|N||N|N||||Test equipment used to determine distance to an object using ultrasound in commercial or industrial applications||||N|N
||RAF|Cleaner|N||N|N||||Equipment using ultrasound  to clean objects in commercial or industrial applications||||N|N
||RAG|Welder|N||N|N||||Equipment used to weld objects  in commercial or industrial applications||||N|N
||RAH|Jewelry Cleaner|N||N|N||||Equipment using ultrasound to clean jewelry in commercial or household applications||||N|N
||RAI|Motion Detector/Occupancy|N||N|N||||Equipment using ultrasound to detect movement in commercial or household applications||||N|N
||RAJ|Security System|N||N|N||||Equipment using ultrasound to provide security in a commercial or household application||||N|N
||RAK|Pest Repeller|N||N|N||||Equipment using ultrasound to repel pests in a commercial or household application||||N|N
||RAL|Massager|N||N|N||||Equipment using ultrasound to provide massages in a household application that has no medical claims.||||N|N
||RAM|Humidifier|N||N|N||||Equipment using ultrasound to disperse water droplets into an area in a household application||||N|N
||RAN|Auto Focus Camera|N||N|N||||Photography equipment using ultrasound to provide range to subject||||N|N
||RAO|Intrusion Alarm/Security|N||N|N||||Equipment using ultrasound to provide security and an intrusion alarm in a commercial or household application||||N|N
||RAP|Scientific Use Ultrasound Products|N||N|N||||Equipment using ultrasound in research or scientific application||||N|N
||RAQ|Audio System/Radio|N||N|N||||Equipment used to produce audible sound in household entertainment applications||||N|N
||RAR|Telephone Ringer|N||N|N||||Equipment used to produce a ring tone on a telephone||||N|N
||RAS|Veterinary Diagnostic Ultrasonic Products|N||N|N||||Equipment using ultrasound to diagnose disease in veterinary applications||||N|N
||RAT|Veterinary Therapy Ultrasonic Products|N||N|N||||Equipment using ultrasound to provide physical therapy in veterinary applications||||N|N
||RAU|Night Vision Scope|N||N|N||||An optical device that converts infrared radiation into a visible image through use of an image intensifier tube.||||N|N
||RAV|High Voltage Tubes|N||N|N||||Vacuum tubes used in high voltage electronic circuits for purposes other than producing an image.||||N|N
||RAW|Cathode Ray Tubes|N||N|N||||A vacuum tube generating a focused beam of electrons that can be deflected by electric fields, magnetic fields or both.||||N|N
||RAX|High Voltage Vacuum Switches|N||N|N||||A vacuum tube used for switching high voltages.||||N|N
||RAY|Oscilloscope (Exempted)|N||N|N||||A device that depicts on a screen periodic changes in an electric quantity, as voltage or current, using a cathode ray tube.||||N|N
||RAZ|Television Receiver, Medical Imaging, Color|N||N|N||||A television receiver using a color cathode ray tube to display medical images in colors.||||N|N
||RBA|Television Receiver, Medical Imaging, Monochrome|N||N|N||||A television receiver using a monochrome cathode ray tube to display medical images in black and white with shades of gray or in different shades of one color.||||N|N
||RBB|Television Receiver, General Purpose, Color|N||N|N||||An electronic product designed to receive and, using a color cathode ray tube, to display a television picture in colors from broadcast, cable, video disk player, video recorder, computer or closed circuit television signals.||||N|N
||RBC|Television Receiver, General Purpose, Monochrome|N||N|N||||An electronic product designed to receive and, using a monochrome cathode ray tube, to display a television picture in black and white with shades of gray or in different shades of one color from broadcast, cable, video disk player, video recorder, computer or closed circuit television signals.||||N|N
||RBD|Video Monitor, Medical Imaging, Color|N||N|N||||An electronic product using a color cathode ray tube to display medical images in colors from signals from a computer or electronic medical device.||||N|N
||RBE|Video Monitor, General Purpose, Color|N||N|N||||An electronic product using a color cathode ray tube to display general images in colors from signals from a computer or electronic medical device.||||N|N
||RBF|Video Monitor, Medical Imaging, Monochrome|N||N|N||||An electronic product using a monochrome cathode ray tube to display medical images in black and white with shades of gray or in different shades of one color from signals from a computer or electronic medical device.||||N|N
||RBG|Video Monitor, General Purpose, Monochrome|N||N|N||||An electronic product using a monochrome cathode ray tube to display general images in black and white with shades of gray or in different shades of one color from signals from a computer or electronic medical device.||||N|N
||RBH|Projector|N||N|N||||Electronic products that use a cathode ray tube or several cathode ray tubes to generate television images which are projected on a screen either from the front or from the rear.||||N|N
||RBI|Tv View Finder (Exempted)|N||N|N||||An electronic product using a cathode ray tube to display the image seen through the lens of a camcorder.  To be exempt the cathode ray tube must operate under 5 kilovolts under the test conditions in the standard (phase iii).||||N|N
||RBJ|Cold-Cathode Gas Discharge Tubes|N||N|N||||An electronic device in which electron flow is produced and sustained by ionization of contained gas and ion bombardment of the cathode.||||N|N
||RBK|Betatron, Non-Medical|N||N|N||||A betatron used for non-medical applications.||||N|N
||RBL|Cyclotron,Non-Medical|N||N|N||||A cyclotron used for non-medical applications.||||N|N
||RBM|Microtron, Non-Medical|N||N|N||||A microtron used for non-medical applications.||||N|N
||RBN|Synchrotron, Non-Medical|N||N|N||||A synchrotron used for non-medical applications.||||N|N
||RBO|Sterilizers, Non-Medical|N||N|N||||A linear accelerator used as a sterilizer for non-medical instruments and applications.||||N|N
||RBP|Industrial Accelerator|N||N|N||||An accelerator used for industrial applications.||||N|N
||RBQ|Security Accelerator|N||N|N||||A linear accelerator used to non-intrusively search the contents of closed objects such as cargo containers or vehicles for contraband or weapons.||||N|N
||RBR|Diagnostic X-Ray Equipment (Noncertified)|N||N|N||||Diagnostic x-ray equipment or components manufactured before the dates specified in the applicability section in 21 cfr 1020.30(a).||||N|N
